id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-c26d658c,CASE-2985,INSUFFICIENT_FUNDS,35,ESCALATE,30,4068.78,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T21:16:04.160473
REC-b58847ed,CASE-2986,INSUFFICIENT_FUNDS,35,ESCALATE,30,4068.78,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T12:16:04.160473
REC-4084e2f4,CASE-2987,INSUFFICIENT_FUNDS,48,ESCALATE,30,5587.47,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T05:16:04.160473
REC-b0ba40ee,CASE-2988,INSUFFICIENT_FUNDS,49,ESCALATE,30,5704.29,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-28T06:16:04.160473
REC-dacdb605,CASE-2989,INSUFFICIENT_FUNDS,62,ESCALATE,30,3812.98,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T12:16:04.160473
REC-5b11f1ef,CASE-2990,INSUFFICIENT_FUNDS,47,ESCALATE,30,5470.65,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T09:16:04.160473
REC-5db1f5d1,CASE-2991,INSUFFICIENT_FUNDS,69,ESCALATE,30,4245.74,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T09:16:04.160473
REC-84866366,CASE-2992,INSUFFICIENT_FUNDS,32,ESCALATE,30,998.31,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-26T17:16:04.160473
REC-c44a8492,CASE-2993,TEMPORARY_FAILURE,71,ESCALATE,30,3162.38,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-26T20:16:04.160473
REC-b803d978,CASE-2994,INSUFFICIENT_FUNDS,48,ESCALATE,30,1507.47,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T06:16:04.160473
REC-e434dabb,CASE-2995,INSUFFICIENT_FUNDS,39,ESCALATE,30,2391.07,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T03:16:04.160473
REC-befbd8f2,CASE-2996,INSUFFICIENT_FUNDS,48,ESCALATE,30,5587.47,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-28T08:16:04.160473
REC-9ace5db5,CASE-2997,INSUFFICIENT_FUNDS,62,ESCALATE,30,1952.98,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-28T06:16:04.160473
REC-31926ef0,CASE-2998,TEMPORARY_FAILURE,72,ESCALATE,30,8391.21,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-27T20:16:04.160473
REC-6b98493c,CASE-2999,INSUFFICIENT_FUNDS,62,ESCALATE,30,1953.08,AI Recommendation for OVERDUE_INVOICE: OVERDUE_PAYMENT_PROMISE,2026-08-26T18:16:04.160473
